corp_name,corp_uid,original_name,lat,lng,location,nace_code,postcode,street,nh3_yeartotal,nh3_2015,has_local_subsidies,has_subsidies,local_subsidies,total_subsidies
Suimax Greiz-Gommla Mastläuferproduktions- u. Handels- gesellschaft mbH & Co. Verwaltungs KG,d60cbb07-842f-4960-af56-707f8552f057,Sauenzuchtanlage Greiz- Gommla,50.672290959570894,12.156927586259,Greiz,146.0,07973,Bretmühlenweg 1,75100.0,18400.0,0,0,0.0,0.0
Frank Lage,c6a07a27-c89e-4917-b9bd-bd557c5e6bd8,Gut Neuwetterade,54.2434144667781,10.570530690567,Dannau,147.0,24329,Gut Neuwetterade None,18800.0,18800.0,1,1,0.0,0.0
Broilermast Vetschau e.g.,de57cb82-c132-406b-b39f-c72f295ac4ec,Broilermastanlage Vetschau,51.7682769957405,14.1058751786006,Vetschau/Spreewald,147.0,03226,An der B 115,85700.0,17200.0,1,1,202148.94,202148.94
"Schumacher,Enno",a422210c-f2e2-4eb7-9015-22a9c87ecbd7,Schweinemastanlage Am Balken,53.00982322845321,9.38332214786076,Westerwalsede,146.0,27386,Am Balken None,30000.0,10000.0,0,0,0.0,0.0
Agrargenossenschaft Löberitz e.G.,e3a77d92-2b26-464e-85c2-83da60dfafe4,Agrargenossenschaft Löberitz e.G.  - Schweineanlage,51.6586358028312,12.1415546385879,Löberitz,146.0,06780,Reisterweg None,54200.0,10900.0,1,1,7053883.290000001,7053883.290000001
Agrargenossenschaft Löberitz e.G.,e3a77d92-2b26-464e-85c2-83da60dfafe4,Schweinezuchtanlage Löbichau,50.8842524345844,12.2599658032805,Löbichau,146.0,04626,Saure Allee 26 d,57100.0,11600.0,1,1,7053883.290000001,7053883.290000001
"Austing,Josef gr.",827c6448-0ad8-45b2-ab2a-77bc90d80a9f,"Austing, gr. Josef",52.533592348695,8.25979086562859,Damme,146.0,49401,Oldorf 9,78000.0,15600.0,1,1,16297.7,16297.7
"Storkebaum, Ansgar",07d22127-8755-4ea3-a905-09821aa7967e,"Storkebaum, Ansgar",51.7698474253723,7.50271480918903,Lüdinghausen,146.0,59348,Westrup 38,53500.0,14500.0,1,1,42302.5,42302.5
"Voßmann, Andreas",e56cf6fb-ad43-4c01-b382-5d1743f6ef38,"Voßmann, Andreas",52.9330547989476,7.98780263358616,Garrel,147.0,49681,Lindenallee None,130600.0,22500.0,0,0,0.0,0.0
Liegaer Fleischproduktions GmbH,2405dd74-50c5-4f89-8db8-7a47b0760979,SMA Liega Lampertswalder Sachsenland Agrar ehem. Liegaer Fleischproduktion,51.3230566523874,13.7498276117661,Schönfeld,146.0,01561,Ponickauer Str. 2,92900.0,19000.0,1,1,0.0,0.0
SÜPRO GmbH & Co. KG,d341d240-a4fc-40b3-9f49-f30770660658,SÜPRO GmbH Südhessische Protein und Tierfettproduktion,49.609424372518,8.57974081653213,Lampertheim,162.0,68623,Außerhalb 5,0.0,0.0,0,0,0.0,0.0
"Thier, Caspar u. Antonius GbR",a0e35d4b-e147-4173-ba10-639cb86d9343,"Thier, Caspar und Antonius GbR",51.9703323722153,7.238416760875549,Billerbeck,147.0,48727,An der L 581/Königsweg 32,53200.0,13300.0,0,0,0.0,0.0
Meinering GbR,c612596a-96ae-4f37-9522-05594bad3f59,Meinering GbR,52.3922102204792,7.17060580751866,Engden,146.0,48465,Dorfstr. 5,42800.0,10700.0,1,1,36877.97,36877.97
"Brentrup, HugoLWB",24a5c9ab-7a0a-456c-8ae6-a9fbcfbd68df,"Brentrup, Hugo LWB",51.712220557192104,7.478476809747982,Selm,146.0,59379,Nordkirchener Strasse 100,53000.0,10600.0,1,1,60646.26,60646.26
Tieraufzucht und Mast GbR,01d51d58-ad58-4c9f-bf22-06821f4090e0,Tieraufzucht und Mast Dr. G. Gey Vogelsang 2,53.74923297151171,12.4289548104032,Lalendorf,146.0,18279,An der Kieskuhle 1,37300.0,21100.0,1,1,18305.95,18305.95
"Göken, Theodor",758924a2-efad-4754-ad45-3eb0e1b5c488,"Göken, Theodor",52.9475872772379,7.95001660615861,Friesoythe,147.0,26169,Im Thülsfelder Sande None,71600.0,12600.0,1,1,0.0,0.0
Mochauer Landwirtschafts GmbH,2a13f2e9-f71d-4bd7-8562-fcb3b5c1be86,"Mochauer Landwirtschafts GmbH, SMA Präbschütz",51.124513156086394,13.2093540551589,Mochau,146.0,04720,Zur Jahnaquelle 22,117000.0,23400.0,0,0,0.0,0.0
Andreas Haneke,d098e5b4-db32-4e68-be14-6a406461a602,Andreas Haneke,51.839697032027594,9.297697608348688,Marienmünster,146.0,37696,Saumer 1,31800.0,10600.0,1,1,116238.26000000001,116238.26000000001
Timphaus Franz,0cf1ebab-7683-4f7d-bbc9-69563fd65da5,Timphaus Franz,52.68545638917029,8.1538309636442,Lohne (Oldenburg),146.0,49393,Dinklager Landstraße 4,10100.0,10100.0,1,1,6466.0,6466.0
Gutshof-Ei Banzkow GmbH,8379f796-f23d-4fa7-b610-192b52491e4d,Legehennenanlage Curau Gutshof-Ei,53.9493103024669,10.627164153054801,Stockelsdorf,147.0,23617,Lübecker Landstr. 2,127100.0,12000.0,0,0,0.0,0.0
Gutshof-Ei Banzkow GmbH,8379f796-f23d-4fa7-b610-192b52491e4d,Gutshof-Ei,54.2345752331769,10.6942050991807,Groß-Rolübbe,147.0,24327,Farm Groß-Rolübbe 0,198500.0,19700.0,0,0,0.0,0.0
Kriebitzscher Agrargenossenschaft eG,8214532c-3d67-4968-ab8c-5e232ce73d91,Schweinemastanlage Waltersdorf,51.038955006333396,12.387720646183698,Meuselwitz,146.0,04610,Wintersdorfer Straße None,66200.0,11600.0,0,0,0.0,0.0
ABS Agrarbetriebs-GmbH Schlettau,8877fcda-5a7f-4f9b-9a29-6a36f51a41d2,ABS Agrarbetriebs-GmbH Schlettau,50.5486460421271,12.980446964348399,Schlettau,146.0,09487,Zschoeppelstraße 2,14300.0,14300.0,0,0,0.0,0.0
Stefan Gruß,93c9afc4-ff45-4936-be2a-7eecae266451,Schweinehaltung Gruß Stefan Gruß,50.77191885406361,8.985605503521679,Stadtallendorf,146.0,35260,Am Trieb 4,32400.0,10900.0,1,1,113091.04000000001,113091.04000000001
SPREEFA GmbH,22506cec-7c41-41b5-82aa-4084c53d9e60,SPREEFA GmbH,52.0884832225819,12.0707038987239,Loburg,146.0,39279,Lindauer Chaussee None,124900.0,34100.0,0,0,0.0,0.0
"Agrar GmbH ""Am Straufhain""",102d3b05-fa2d-4a40-b2fa-da564b38642f,"Rinder- u. Schweinemastanlage Streufdorf Agrar GmbH ""Am Straufhain""",50.35938124083071,10.6900157578466,Straufhain,146.0,98646,Steinfelder Straße 2,55500.0,11100.0,0,0,0.0,0.0
Gut Allmenhausen Franz Neumair,ed730eee-5a2e-40c8-ada3-3cb169cadbce,Gut Allmenhausen Franz Neumair,51.2413559774053,10.7318400390096,Ebeleben,146.0,99713,Gutsbezirk 1,58200.0,11100.0,1,1,720453.59,720453.59
Mesa Agrar GmbH,f4390e74-fb8c-4b13-b328-4ee6012b42b7,MESA Agrar GmbH,52.807986253437996,11.8604218014046,Königsmark,146.0,39606,Feldstr. 27,125400.0,22100.0,0,0,0.0,0.0
Heiko Rau,fff3d609-0229-45ca-b032-4c30b16fdd61,Schweinehaltung Rau,50.7780503301007,9.287076793018331,Alsfeld,146.0,36304,Dotzelrod 1,49200.0,12300.0,1,1,182766.05,182766.05
"Kenkel GbR, Franz-Josef und Markus",b8444fa8-5cfc-4533-a7e9-67382ebcfe1a,"Kenkel GbR, Franz-Josef und Markus Kenkel, Franz-Josef",52.967509058039504,8.082563411591769,Garrel,146.0,49681,Schuldamm None,63000.0,12600.0,0,0,0.0,0.0
Esther Buchenau,bd753f8d-5432-4d8c-ae28-99109aa95fee,Esther Buchenau Schweinemast,54.652438212134,9.82263427245076,Scheggerott,146.0,24392,Norderholz 2,15300.0,15300.0,0,0,0.0,0.0
van Gennip Tierzuchtanlagen GmbH & Co. KG,e46fae89-2002-4b7e-9a12-a26367bc97eb,Schweineanlage Sandbeiendorf,52.3889714958577,11.720543285910301,Burgstall OT Sandbeiendorf,146.0,39517,Gewerbegebiet 1,642000.0,128000.0,1,1,40727.89,40727.89
"Tranel, Alfons",7b98b8af-cb78-450f-85cc-06902bc2abb1,Tranel Alfons,52.525476918643,7.24391044378348,Wietmarschen,146.0,49835,Bergstr. 4,42800.0,10700.0,1,1,11284.26,11284.26
"Agrar GmbH "" Am Dün"" Deuna",a3995a17-099f-466c-b2ff-e361e2ed7298,Sauenzuchtanlage Rüdigershagen,51.351424760324896,10.4487070630181,Niederorschel,146.0,37355,Deunaer Str. 21L,98800.0,21900.0,1,1,1749952.0099999998,1749952.0099999998
"Stegemann, Lothar",8a6bd95d-2892-40cb-8bd2-0a3cc26c203c,"Stegemann, Lothar",52.346768702853495,7.7060421521428095,Recke,146.0,49509,Püttenbeckstraße 37,76500.0,15300.0,1,1,65170.29000000001,65170.29000000001
Agrar-Produktivgenossenschaft Prießen eG,83e2ed62-4b27-4411-af6c-aec31f34598b,Schweinemastanlage Werenzhain,51.658110775950796,13.500545329995198,Doberlug-Kirchhain,146.0,03253,Am Waldrand None,70100.0,14200.0,0,0,0.0,0.0
"Loose, Franz-Josef",e6b8f15a-7502-4719-9285-2ecb6567b1d5,"Loose, Matthias",52.2943662660215,7.52556076952671,Rheine,146.0,48432,Zum Schwatten Pohl 19,51500.0,10300.0,1,1,14355.24,14355.24
Heiner Bremer GbR,2ccb84d4-eb6a-4610-b852-c481116aaa22,Udo Bremer,51.5358886883862,9.269888969368079,Borgentreich,146.0,34434,Waterfeld None,43600.0,10900.0,1,1,85045.43000000001,85045.43000000001
Görtz Sonnewalde GmbH & Co. Landwirtschaftsbetrieb KG,757b1364-9e94-41b4-ac14-3384f9de4bee,Schweinezucht- und -mastanlage Sonnewalde,51.690633642373705,13.6215088927894,Sonnewalde,146.0,03249,Kirchhainer Straße 12,199900.0,40700.0,0,0,0.0,0.0
Qualitätsferkelhof Dörgenhausen,c97fae83-77d2-47b9-a696-693ba349f45d,Qualitätsferkelhof Dörgenhausen,51.4089143963295,14.246030666920099,Hoyerswerda,146.0,02977,Wittichenauer Str. 95,80100.0,14900.0,0,0,0.0,0.0
Friedländer Immobilien- und Beteiligungsgesellschaft mbH & Co. KG,382ba588-4d77-4515-99f1-6855827bbbe6,Junghennenaufzuchtanlage Dishley,53.72570506701511,13.4755530709234,Friedland,147.0,17098,Hauptstraße 25,61000.0,12500.0,1,1,0.0,0.0
Rene Hermanus Johannes Asbreuk,5bd4a5df-7153-4384-8198-917512b3be88,"Asbreuk, Rene",52.1721026749391,6.92045597345922,Ahaus,146.0,48683,Alstätter Brook 44,43800.0,12400.0,0,0,0.0,0.0
Maria Henkel,f54566ea-558d-4f12-ab38-4f47530c5e13,Gebrüder Linder GbR Maria Henkel,51.0268137102744,12.6840984391624,Narsdorf,147.0,04657,Bruchheim 20,69400.0,69400.0,0,0,0.0,0.0
Ralf Nolte,9ae71891-ef0a-4987-ad7a-a10731dae533,Ralf Nolte,52.8711662437804,8.934497066927019,Süstedt,146.0,27305,Kuhweide None,65400.0,18200.0,1,1,42888.270000000004,42888.270000000004
Saatzucht Steinach GmbH & Co. KG,5af279db-43c8-4572-b364-bee4f4d5bd03,Schweineanlage Ballin Schweineanlage Ballin,53.4592742825267,13.4331033410435,Lindetal,146.0,17349,Zur Alten Schmiede 22,79500.0,14600.0,1,1,2051962.38,2051962.38
Saatzucht Steinach GmbH & Co. KG,5af279db-43c8-4572-b364-bee4f4d5bd03,Schweineanlage Bornhof,53.47773400347821,12.9063773311239,Ankershagen,146.0,17219,Am Hang 1,43500.0,10900.0,1,1,2051962.38,2051962.38
"Töhle, Werner",5978aca9-b739-4da6-b48b-a5627c36353e,Kreutzmann Rainer Thöle Werner,52.781977509190995,8.24352922101735,Vechta,146.0,49377,Alte Dorfstraße 4,50000.0,12500.0,0,0,0.0,0.0
Alexander Osterhuber,339ce2c5-1013-4fa8-9afc-42527e3bc4db,Schweinemastanlage Oschätzchen Schweinemast Oschätzchen GmbH,51.4826946580927,13.387818654743901,Bad Liebenwerda,146.0,04924,Dorfstraße 63,271100.0,58200.0,0,0,0.0,0.0
EHLEGO Landhof GmbH,19a6c819-dc4f-4ae1-a5db-6dc0478b3fba,Legehennenanlage Roggosen,51.7146871829699,14.4496849274135,Neuhausen/Spree,147.0,03058,An der alten F 115,165200.0,32400.0,1,1,4767385.7299999995,4767385.7299999995
EHLEGO Landhof GmbH,19a6c819-dc4f-4ae1-a5db-6dc0478b3fba,Legehennenanlage Koppatz,51.6949805902185,14.4464515202185,Koppatz,147.0,03058,Am Hühnerhof 1,89200.0,15200.0,1,1,4767385.7299999995,4767385.7299999995
Wirth GmbH,49a47c9a-5796-4af6-b011-5b413a373152,Wirth GmbH,49.7239514636858,10.693183538954699,Wachenroth,147.0,96193,Warmersdorf 60,92300.0,17500.0,0,0,0.0,0.0
Agrar GmbH Wildau-Wentdorf,291b3be6-bcb3-4a2a-9b59-3fe922a404b7,Agrar GmbH Wildau-Wentdorf,51.893836496252696,13.555886913236101,Dahmetal,146.0,15936,Wildau-Wentdorf 18,77300.0,16800.0,1,1,899036.2000000001,899036.2000000001
TQS Veterinärgesellschaft mbH,bf4f2727-ab2a-4902-a397-4fa4343f571d,TQS Veterinärgesellschaft mbH,51.4719763871544,10.278774151312598,Teistungen,146.0,37339,Am Dämmig 24,67200.0,12700.0,1,1,1283682.4799999997,1283682.4799999997
Tierzucht Packisch GmbH & Co KG,4f93515f-3a05-4e0d-9eec-47b13d50c2ec,Tierzucht Packisch GmbH & Co KG,51.5222568318668,13.155016476666999,Arzberg,146.0,04886,Betonstraße 1,83800.0,21400.0,0,0,0.0,0.0
LSM Schweinemast GmbH & Co. KG,7fab96d2-e0b0-462e-81d1-162c8db4fb26,LSM Schweinemast GmbH & Co. KG,51.4855362036621,12.8694715434074,Mockrehna,146.0,04862,Wildschützer Str. 13,148000.0,30800.0,0,0,0.0,0.0
Klaus Naber,a208f39f-4604-4009-a447-59662b1f45b8,Klaus Naber,52.7060980599646,8.465862000393749,Barnstorf,146.0,49406,Moorweg 49,31400.0,10400.0,1,1,160581.65999999997,160581.65999999997
Brüterei Süd ZN d. BWE-Brüterei Weser-Ems GmbH & Co. KG,73b11e5a-d4e5-449b-99f9-6b8142259f35,Brüterei Süd - Farm Kürnberg,49.155993234204594,12.056504046312499,Regenstauf,147.0,93128,Kürnberg 10,291000.0,64200.0,0,1,0.0,38198.66
Brüterei Süd ZN d. BWE-Brüterei Weser-Ems GmbH & Co. KG,73b11e5a-d4e5-449b-99f9-6b8142259f35,Brüterei Süd - Farm Kaulhausen,49.0837617091416,12.0258917152699,Lappersdorf,147.0,93138,Kaulhausen 39,195600.0,41700.0,0,1,0.0,38198.66
Brüterei Süd ZN d. BWE-Brüterei Weser-Ems GmbH & Co. KG,73b11e5a-d4e5-449b-99f9-6b8142259f35,Brüterei Süd - Farm Oberhub,49.1439298540121,12.072483004219599,Regenstauf,147.0,93128,Oberhub 1,288000.0,62700.0,0,1,0.0,38198.66
Brüterei Süd ZN d. BWE-Brüterei Weser-Ems GmbH & Co. KG,73b11e5a-d4e5-449b-99f9-6b8142259f35,Brüterei Süd - Farm Moosham,48.9215872694961,12.2714212367358,Mintraching,147.0,93098,Regensburger Str. 56,183100.0,39500.0,0,1,0.0,38198.66
GePo GmbH & Co KG,b10dbef8-3826-489f-a2dd-729dfbc9bf36,GePO GmbH & Co. KG,53.1775906387239,7.61574065999163,Ostrhauderfehn,147.0,26842,Farnweg None,45100.0,11800.0,0,0,0.0,0.0
VZ Visbeker Zuchtschweine GmbH & Co.KG,565309fa-2992-4a56-b886-aeb6ef011245,VZ Holterhagen GmbH,52.7817948619105,8.33137936785115,Visbek,146.0,49429,Norddöllen 90,108300.0,21800.0,0,0,0.0,0.0
Agrargenossenschaft Kropstädt e.G.,bc8e4d3a-74ba-47c5-86dc-d15f656e7395,Agrargenossenschaft Kropstädt e.G.,51.895381051217896,12.7103002259319,Euper,146.0,06888,Dorfstraße None,355500.0,80500.0,0,0,0.0,0.0
Putenmast Husemann,e4fce3f2-0cd3-4c89-a411-14830bbce417,Putenmast Arnold Husemann - Breitenbach,51.5386149252719,11.118037956437302,Sangerhausen,147.0,06526,Roßlaer Str. 1 None,143900.0,23400.0,1,1,22452.7,22452.7
"Ahrens, Christoph",6fe4e5f6-83f0-4f88-9a97-f466fdbcb97c,"Ahrens, Christoph",52.77281670145929,7.921510829116159,Lastrup,147.0,49688,Suhler Mark 2,50500.0,10100.0,1,1,30816.63,30816.63
Landwirtschaftsbetrieb Gerrit Meyer,80126552-d4f7-46cb-8e35-836ab244ab52,Landwirtschaftsbetrieb Gerrit Meyer,51.644699387727,12.028821795466197,Zörbig,146.0,06780,Zur Fuhne 1,42000.0,14000.0,1,1,335430.81999999995,335430.81999999995
Schweinezucht Klein Laasch GmbH,0f1f9574-37a1-4603-a57f-edb63bb299be,Schweinezucht Klein Laasch GmbH Schweinemast- und Sauenanlage,53.35345310959021,11.5722572091075,Neustadt-Glewe,146.0,19306,Hauptstraße 13,77500.0,14700.0,0,0,0.0,0.0
GF Herr Herrmann,9cb68fbd-90ae-4e38-b207-e59dee352b3c,Schweinemastanlage Bärhaus,51.460990566086,13.7771122479003,Lauchhammer,146.0,01979,Forststraße 15,44400.0,11600.0,1,1,710213.1799999999,710213.1799999999
GF Herr Herrmann,9cb68fbd-90ae-4e38-b207-e59dee352b3c,"Skassaer Landschweinehof , GF Herr Hermann",51.2761374465569,13.4754515022046,Großenhain,146.0,01558,Lindenallee 1,96300.0,20200.0,1,1,710213.1799999999,710213.1799999999
GF Herr Herrmann,9cb68fbd-90ae-4e38-b207-e59dee352b3c,Agrar Produktions- und Handelsgesellschaft mbH Scharfenberg,51.112875297194606,14.8562126246456,Markersdorf,146.0,02829,Ortsstr. 200,120500.0,19700.0,1,1,710213.1799999999,710213.1799999999
"Preut, Anne",4acac2a7-3d6e-427d-95bd-524c3a7b0376,"Preut, Anne",52.9871796946319,7.856560204018542,Friesoythe,146.0,26169,Pehmertanger Straße 4,57500.0,11500.0,1,1,22983.120000000003,22983.120000000003
Fläming Farm eG,93e8fab6-b3e6-4463-8021-b53b702a05cc,Fläming-Farm eG,52.053643605469,12.499750836803301,Wiesenburg/Mark,146.0,14827,Dorfstraße 35,71500.0,25000.0,1,1,3340191.41,3340191.41
Dr.E.Gey/ R.Gey,57baa440-0eb0-4a5b-9e89-3ac3ddd77ad1,Dr. Gey & Söhne GbR Sauenanlage Vogelsang,53.74139561004871,12.4053188702408,Lalendorf,146.0,18279,Straße der Jugend 20,61200.0,10700.0,0,0,0.0,0.0
Ch. Borgmann,10dab732-fc2a-4cb1-92d9-6b176acb7c33,Qualitätsschwein Zimmernsupra,50.9883138117465,10.8712354895329,Zimmernsupra,146.0,99100,Ermstedter Str. 1,21800.0,10900.0,1,1,235240.03,235240.03
GGAB Agrarbetrieb Groß Grenz GmbH,8154c923-0569-4643-8763-ffc16facd825,GGAB Agrarbetrieb Groß Grenz GmbH,53.974510019538,12.0946585097402,Benitz,146.0,18258,Dorfstraße 1a,55000.0,10900.0,0,0,0.0,0.0
Agrarbetrieb Meyer KG,08f75113-66fd-424a-9c6a-2dc73c939e4e,Agrarbetrieb Meyer KG,53.355443027776786,11.9060975645985,Tessenow,146.0,19376,Ringstraße 8,53500.0,10700.0,1,1,924690.81,924690.81
Tiergut Zwethau GmbH Schweinemastanlage Zwethau,28a013fb-073d-44a1-9b93-e7e358bc2d5a,Tiergut Zwethau GmbH Schweinemastanlage Zwethau,51.587175754320704,13.057543279911098,Beilrode,146.0,04886,Züllsdorfer Str. 14,326300.0,65100.0,0,0,0.0,0.0
Bring Bau KG,cd6165bb-ca2c-4d88-8548-bd8666c1e748,Bring Bau KG,54.8135330230373,8.858958614812881,Bosbüll,146.0,25899,Schanzweg 0,97400.0,15900.0,0,0,0.0,0.0
"Jeiler, Markus",c04b9329-8136-487e-82db-a3b5a1c8346a,"Jeiler, Markus",51.852128898988106,7.4139107453580495,Dülmen,146.0,48249,Feldmark 5,52800.0,13100.0,1,1,43530.47,43530.47
Agrargenossenschaft Pretzsch e.G.,37958f66-269e-4c01-a62b-282d6ba170a6,Agrargenossenschaft Pretzsch e.G. Agrargenossenschaft Pretzsch e.G.,51.7272105220708,12.7554258872787,Merschwitz,146.0,06909,keine Angabe None,62000.0,12400.0,0,0,0.0,0.0
B.u.F. Hinners Krogmann GbR,4787c47c-691e-4a49-b8eb-c9efb45d29f8,Schweinemastanlage Bresegard,53.24864212093871,11.3795949981497,Bresegard bei Eldena,146.0,19294,Dorfstraße 6a,57000.0,14200.0,0,0,0.0,0.0
Wulfa-Mast GmbH,15949f74-b13f-4ddd-ae14-f4ac05b3ff39,Wulfa-Mast GmbH,52.6870834576521,8.04829942002076,Dinklage,146.0,49413,Mühlenstraße 4,67500.0,13500.0,0,0,0.0,0.0
W & P Agrar Handels GmbH,404dea84-cd18-404f-9878-8bbafbea9f9a,W & P Agrar Handels GmbH - Schweinemastanlage Oberheldrungen,51.2845074170533,11.250296305898399,Oberheldrungen,146.0,06577,An der Trift 7,119300.0,19200.0,1,1,0.0,0.0
W & P Agrar Handels GmbH,404dea84-cd18-404f-9878-8bbafbea9f9a,Agrarproduktion Oldisleben GmbH,51.7061070244941,12.9042186910214,Axien,146.0,06925,Düßnitzer Straße 34,153000.0,30600.0,1,1,0.0,0.0
"Hemann, Stefan",40a1831e-b59f-41be-a8b7-f25dfaa86b5a,"Hemann, Stefan",52.5030238435121,7.81438766983899,Merzen,147.0,49586,"Osterodener Weg 46, 47",73500.0,14700.0,1,1,11564.330000000002,11564.330000000002
Agrargenossenschaft Neuzelle eG,4e83b858-b648-443d-a004-a300a9a03076,Agrargenossenschaft Neuzelle eG,52.075444001072995,14.7138250923559,Neißemünde,146.0,15898,Straße der Einheit 20,20300.0,10100.0,1,1,3221061.7000000007,3221061.7000000007
Schweineaufzucht Drahnsdorf KG,ea4aa203-073a-40e4-9230-b199f7d5b25d,Schweineaufzucht Drahnsdorf KG,51.9242080800767,13.5800572387689,Drahnsdorf,146.0,15938,Schulstraße 3,23800.0,11200.0,1,1,0.0,0.0
"Hatgering, Wilfried",c596358b-673b-4e98-8ea8-45331382e3da,Hartgering Wielfried,52.4889399507145,7.13032969281253,Nordhorn,146.0,48531,Petkuser Straße 32,65100.0,13100.0,0,0,0.0,0.0
Deutsche Marken-Ei GmbH & Co.KG,b055b929-f9d2-4530-b2a9-33282188aa35,Legehennenanlage Wandersleben,50.891648181785094,10.868595358285198,Drei Gleichen,147.0,99869,Das Steinfeld 2,107000.0,28400.0,0,0,0.0,0.0
Deutsche Marken-Ei GmbH & Co.KG,b055b929-f9d2-4530-b2a9-33282188aa35,Legehennenanlage Dillstädt,50.59338910976111,10.5312910322859,Dillstädt,147.0,98530,Bodenweg 1,87500.0,14300.0,0,0,0.0,0.0
Deutsche Marken-Ei GmbH & Co.KG,b055b929-f9d2-4530-b2a9-33282188aa35,Legehennenanlage Taucha,51.388067930286596,12.5662144197795,Taucha,147.0,04425,Betriebsstraße MB 1,104100.0,22000.0,0,0,0.0,0.0
Broiler Geflügelerzeuger GmbH Wietmarschen & Co.KG,01b480d0-e2ec-4ee1-8756-53c9da191186,Broiler Geflügelerzeuger GmbH. Wietmarschen &Co.KG,52.5415808274591,7.2240671782492685,Lingen (Ems),147.0,49808,Mühlengraben 9,56000.0,11200.0,0,0,0.0,0.0
Agrargenossenschaft e.G. Günthersdorf,92635f8c-1d05-40e3-ad15-02bb158ee81e,Agrargenossenschaft e.G. Günthersdorf,52.0859631337648,14.3022766068734,Friedland,146.0,15848,Günthersdorf 16,53700.0,11400.0,1,1,1430006.35,1430006.35
Sauenhaltung Farnstädt GmbH & Co. KG,1e6622f8-773f-47e9-b8b9-6362775250dc,Sauenhaltung Farnstädt GmbH & Co. KG,51.433489698016004,11.568014621724998,Farnstädt,146.0,06279,Weinbergsiedlung 30,32400.0,10800.0,1,1,175029.98,175029.98
Schweineproduktion Kodersdorf GmbH,bf41bcd8-16da-4c81-a741-bbbe96a10865,AGRÖ Horka GmbH,51.3198106132532,14.908374851043902,Horka,146.0,02923,Am Eichbusch 15,60200.0,15300.0,0,0,0.0,0.0
Schweineproduktion Kodersdorf GmbH,bf41bcd8-16da-4c81-a741-bbbe96a10865,Schweineproduktion Kodersdorf GmbH,51.2359109949079,14.9039149610242,Kodersdorf,146.0,02923,Straße der Freundschaft 26,33700.0,11400.0,0,0,0.0,0.0
Schweineproduktion Kodersdorf GmbH,bf41bcd8-16da-4c81-a741-bbbe96a10865,Schweineproduktion Burkersdorf GmbH,50.822967389100796,13.4761896352494,Frauenstein,146.0,09623,Freiberger Str. 8,168000.0,31300.0,0,0,0.0,0.0
Hego Düngemittelwerk GmbH,4feafa87-b16e-47fb-8677-600cdad58154,Hego Düngemittelwerk GmbH,49.7826442962863,8.40744095011069,Gimbsheim,147.0,67578,Im Königsgarten (Außenbereich) None,138100.0,28200.0,0,0,0.0,0.0
A + J Agrar GmbH & Co. KG,9522ceba-fea7-4cc1-9b32-8778a0f13948,A + J Agrar GmbH & Co. KG,51.216045887327496,11.508174618792,Finneland,146.0,06647,Kahlwinkeler Straße 2,61100.0,13000.0,1,1,83639.49,83639.49
Zoll,67590d3e-d9b1-484d-9e09-caae75c1a4fa,Michael Zoll,49.24820853652,10.2629449147777,Wörnitz,146.0,91637,Mittelstetten 6,46400.0,11600.0,0,0,0.0,0.0
CAE Geflügel GmbH,5a11d344-f86e-4616-800f-0f7685cbcb65,CAE Geflügel GmbH,50.8930525792305,10.8287643875817,Wandersleben,147.0,99869,Das Steinfeld 41,750000.0,123000.0,0,0,0.0,0.0
Johann Wüllmers,f486c8ba-cfa0-4294-85f6-299ac72840ba,Johann Wüllmers,52.8514253546241,8.93516533217973,Süstedt,146.0,27305,Im Ortfeld None,41600.0,10400.0,1,1,111228.55000000002,111228.55000000002
Prignitzer Landschwein GmbH & Co. KG,8623a8a2-d2b7-4b38-80a6-7f5822a4d9dd,Prignitzer Landschwein GmbH & Co. KG,53.165422883145396,12.0632072401345,Groß Pankow (Prignitz),146.0,16928,Koloniestraße 13,68100.0,23600.0,1,1,446633.68,446633.68
Prignitzer Landschwein GmbH & Co. KG,8623a8a2-d2b7-4b38-80a6-7f5822a4d9dd,Zweite Prignitzer Mastschwein GmbH,53.0617057845469,12.228918444039099,Gumtow,146.0,16866,Woltersdorfer Weg 10,54500.0,10900.0,1,1,446633.68,446633.68
AGN Agrargesellschaft mbH Neunheiligen SZA Bothenheilingen,437f81ae-2a6c-4bf9-a0b1-3d4df69cd518,AGN Agrargesellschaft mbH Neunheiligen  SZA Bothenheilingen,51.182333066192506,10.6299384469866,Bothenheilingen,146.0,99947,Feldstrasse 1,51600.0,13500.0,0,0,0.0,0.0
Manning GmbH & Co. KG,cf32ce1c-46f6-45c7-856d-2aaf41988d7a,Manning GmbH & Co. KG,52.6267653833998,6.73554774098926,Laar,146.0,49824,Bültendiek 3,79400.0,20400.0,0,0,0.0,0.0
"Drees, Heinrich",1e40f691-b216-43ad-82b2-e05ed8663136,"Drees, Heinrich",52.7474657961384,7.82060769453417,Löningen,146.0,49624,Eichenstraße 11,46800.0,11700.0,1,1,16189.59,16189.59
Gut Klein Wanzleben GmbH & Co. KG,f036b749-2a06-468f-81ef-c831d07a6a8a,Gut Klein Wanzleben GmbH & Co. KG,52.0626866222105,11.369487075726399,Klein Wanzleben,146.0,39164,Bottmersdorferstr. 12,447800.0,93200.0,1,1,0.0,0.0
